property_type,society,sector,price_in_crores,price_per_sqft,area_sqft,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Super Built up area,Built Up area,Carpet area,study room,store room,Pooja Room,servant room,Others,furnishing_type,luxury_score,area_room_ratio
flat,m3m merlin,sector 67,3.4,14418.99915182358,2358.0,Super Built up area 2358(219.07 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),3.0,4.0,3,15.0,South,Relatively New,2358.0,,1900.0,0,0,0,0,0,0,110,786.0
flat,ats kocoon,sector 109,2.2,10022.779043280183,2195.0,Super Built up area 2095(194.63 sq.m.)Built Up area: 1860 sq.ft. (172.8 sq.m.),3.0,4.0,3,8.0,North-East,Relatively New,2095.0,1860.0,,0,0,0,0,0,1,156,731.6666666666666
flat,vatika gurgaon,sector 83,0.83,6666.666666666667,1245.0,Super Built up area 1245(115.66 sq.m.)Built Up area: 1154 sq.ft. (107.21 sq.m.)Carpet area: 945 sq.ft. (87.79 sq.m.),2.0,2.0,2,12.0,North,Relatively New,1245.0,1154.0,945.0,0,0,1,0,0,1,165,622.5
flat,emaar gurgaon greens,sector 102,1.45,8787.878787878788,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,3,7.0,North-East,Relatively New,1650.0,,,0,0,0,0,0,1,159,550.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.77,9194.805194805194,1925.0,Super Built up area 1827(169.73 sq.m.),3.0,3.0,3,1.0,North-East,Relatively New,1827.0,,,0,0,0,0,0,1,151,641.6666666666666
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,16440.677966101695,590.0,Super Built up area 915(85.01 sq.m.)Carpet area: 589.49 sq.ft. (54.77 sq.m.),2.0,2.0,2,10.0,North-East,Relatively New,915.0,,589.49,0,0,0,0,0,1,151,295.0
flat,adani m2k oyster grande,sector 102,2.35,8468.468468468469,2775.0,Super Built up area 2598(241.36 sq.m.),3.0,3.0,3,14.0,East,Relatively New,2598.0,,,0,0,0,0,0,0,165,925.0
flat,adani m2k oyster grande,sector 102,1.9,9103.977000479157,2087.0,Super Built up area 1889(175.49 sq.m.),3.0,4.0,3,8.0,North-East,Relatively New,1889.0,,,0,0,0,0,0,1,165,695.6666666666666
flat,pyramid urban homes 2,sector 86,0.43,8582.834331337326,501.0,Carpet area: 501 (46.54 sq.m.),2.0,2.0,1,6.0,North-East,New Property,,,501.0,0,0,0,0,0,1,92,250.5
flat,shree vardhman victoria,sector 70,1.62,8307.692307692309,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,9.0,North,Relatively New,1950.0,,1161.0,0,0,0,0,0,1,43,650.0
flat,ss the leaf,sector 85,1.99,8659.70409051349,2298.0,Super Built up area 2408(223.71 sq.m.)Built Up area: 2398 sq.ft. (222.78 sq.m.)Carpet area: 2298 sq.ft. (213.49 sq.m.),3.0,4.0,3+,17.0,East,Relatively New,2408.0,2398.0,2298.0,0,0,0,0,0,0,174,766.0
flat,shree vardhman victoria,sector 70,1.23,9111.111111111111,1350.0,Super Built up area 1350(125.42 sq.m.),2.0,2.0,3,1.0,North-East,Relatively New,1350.0,,,0,0,0,0,0,1,43,675.0
flat,shree vardhman victoria,sector 70,1.63,8358.97435897436,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,12.0,East,Relatively New,1950.0,,1161.0,0,0,0,0,0,1,43,650.0
flat,shree vardhman victoria,sector 70,1.64,8384.45807770961,1956.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,3.0,North,Relatively New,1950.0,,1161.0,0,0,0,0,0,1,51,652.0
flat,shree vardhman victoria,sector 70,1.25,9259.25925925926,1350.0,Super Built up area 1350(125.42 sq.m.),2.0,2.0,3,3.0,East,Relatively New,1350.0,,,0,0,0,0,0,1,43,675.0
flat,sbtl caladium,sector 109,1.9,6219.312602291326,3055.0,Super Built up area 3055(283.82 sq.m.),4.0,4.0,3,8.0,North-East,Relatively New,3055.0,,,0,0,0,0,0,1,151,763.75
flat,sbtl caladium,sector 109,1.2,6382.978723404255,1880.0,Super Built up area 1880(174.66 sq.m.),3.0,2.0,2,8.0,South,Relatively New,1880.0,,,0,0,0,0,0,1,151,626.6666666666666
flat,sbtl caladium,sector 109,1.63,6404.715127701375,2545.0,Super Built up area 2545(236.44 sq.m.),3.0,3.0,2,8.0,North-West,Relatively New,2545.0,,,0,0,0,0,0,1,159,848.3333333333334
flat,dlf regal gardens,sector 90,1.23,7052.752293577982,1744.0,Super Built up area 1744(162.02 sq.m.),3.0,3.0,2,19.0,North,Relatively New,1744.0,,,0,0,0,0,1,1,6,581.3333333333334
flat,pyramid urban homes 2,sector 86,0.43,8582.834331337326,501.0,Carpet area: 501 (46.54 sq.m.),2.0,2.0,1,6.0,North-East,New Property,,,501.0,0,0,0,0,1,1,72,250.5
flat,ss the leaf,sector 85,1.07,6524.390243902439,1640.0,Super Built up area 1640(152.36 sq.m.),2.0,2.0,3,21.0,South,Relatively New,1640.0,,,0,0,1,0,0,1,67,820.0
flat,orris aster court premier,sector 85,1.73,6757.8125,2560.0,Super Built up area 2560(237.83 sq.m.)Built Up area: 2017 sq.ft. (187.39 sq.m.),4.0,5.0,3+,8.0,East,Relatively New,2560.0,2017.0,,0,0,0,0,0,1,16,640.0
flat,orris aster court premier,sector 85,1.45,6839.622641509434,2120.0,Super Built up area 2120(196.95 sq.m.)Built Up area: 1616 sq.ft. (150.13 sq.m.),3.0,4.0,2,3.0,North,New Property,2120.0,1616.0,,0,0,0,0,0,1,16,706.6666666666666
flat,dlf the primus,sector 82,1.87,10394.663702056698,1799.0,Super Built up area 1799(167.13 sq.m.)Carpet area: 1538 sq.ft. (142.88 sq.m.),3.0,3.0,3,31.0,East,Moderately Old,1799.0,,1538.0,0,0,1,0,0,1,38,599.6666666666666
flat,dlf the primus,sector 82,1.85,10176.017601760175,1818.0,Super Built up area 1818(168.9 sq.m.)Carpet area: 1538 sq.ft. (142.88 sq.m.),3.0,3.0,3,15.0,East,Moderately Old,1818.0,,1538.0,0,0,0,0,1,1,38,606.0
flat,dlf regal gardens,sector 90,1.75,7900.677200902935,2215.0,Super Built up area 2215(205.78 sq.m.),4.0,4.0,3+,3.0,East,Relatively New,2215.0,,,0,0,0,0,1,1,6,553.75
flat,microtek greenburg,sector 86,1.23,8310.81081081081,1480.0,Super Built up area 1480(137.5 sq.m.),2.0,2.0,3,13.0,South,Relatively New,1480.0,,,0,0,0,0,0,1,6,740.0
flat,microtek greenburg,sector 86,1.25,8445.945945945947,1480.0,Super Built up area 1480(137.5 sq.m.),2.0,2.0,3,13.0,West,Moderately Old,1480.0,,,0,0,0,0,0,1,6,740.0
flat,experion windchants,sector 112,5.6,11551.15511551155,4848.0,Super Built up area 4848(450.39 sq.m.)Built Up area: 3655.35 sq.ft. (339.59 sq.m.),4.0,6.0,3+,8.0,North-East,Relatively New,4848.0,3655.35,,0,0,0,0,0,0,168,1212.0
flat,bestech park view ananda,sector 81,1.45,8011.049723756906,1810.0,Super Built up area 1810(168.15 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3,8.0,North,Relatively New,1810.0,1650.0,1500.0,0,0,0,0,1,0,128,603.3333333333334
flat,dlf the primus,sector 82,2.7,10481.366459627328,2576.0,Super Built up area 2576(239.32 sq.m.)Carpet area: 1306 sq.ft. (121.33 sq.m.),4.0,4.0,3+,18.0,East,Moderately Old,2576.0,,1306.0,0,0,0,0,0,1,38,644.0
flat,pyramid urban homes 2,sector 86,0.42,8484.848484848484,495.0,Carpet area: 501 (46.54 sq.m.),2.0,2.0,1,2.0,North-East,New Property,,,501.0,0,0,1,0,1,1,84,247.5
flat,dlf the ultima,sector 81,3.45,12356.7335243553,2792.0,Super Built up area 2792(259.39 sq.m.),4.0,4.0,3+,25.0,East,Moderately Old,2792.0,,,0,0,0,0,0,1,67,698.0
flat,dlf the ultima,sector 81,3.25,11805.303305484926,2753.0,Super Built up area 2753(255.76 sq.m.),4.0,4.0,3+,11.0,North-West,Moderately Old,2753.0,,,0,0,0,0,0,1,28,688.25
flat,apex our homes,sector 37,0.35,3783.7837837837837,925.0,Super Built up area 925(85.94 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,1,7.0,East,Relatively New,925.0,850.0,800.0,0,0,0,0,0,0,158,462.5
flat,apex our homes,sector 37,0.33,3567.5675675675675,925.0,Super Built up area 925(85.94 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,1,3.0,West,Relatively New,925.0,850.0,800.0,0,0,0,0,0,0,158,462.5
flat,ramprastha primera,sector 37,1.1,6111.111111111111,1800.0,Super Built up area 1800(167.23 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,3,6.0,North-West,Relatively New,1800.0,1700.0,1600.0,0,0,0,0,0,1,149,600.0
flat,ramprastha primera,sector 37,1.08,6000.0,1800.0,Super Built up area 1800(167.23 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,3,9.0,South,Relatively New,1800.0,1700.0,1600.0,0,0,0,0,0,1,158,600.0
flat,bptp terra,sector 37,1.4,7730.535615681943,1811.0,Super Built up area 1811(168.25 sq.m.)Built Up area: 1711 sq.ft. (158.96 sq.m.)Carpet area: 1611 sq.ft. (149.67 sq.m.),3.0,3.0,3,5.0,South-East,Relatively New,1811.0,1711.0,1611.0,0,0,0,0,0,0,149,603.6666666666666
flat,bptp terra,sector 37,1.65,7530.807850296668,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2091 sq.ft. (194.26 sq.m.)Carpet area: 1991 sq.ft. (184.97 sq.m.),4.0,3.0,3+,6.0,West,Relatively New,2191.0,2091.0,1991.0,0,0,0,0,0,0,149,547.75
flat,bptp terra,sector 37,1.67,7622.090369694203,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2091 sq.ft. (194.26 sq.m.)Carpet area: 1991 sq.ft. (184.97 sq.m.),4.0,4.0,3,11.0,West,Relatively New,2191.0,2091.0,1991.0,0,0,0,0,0,0,149,547.75
flat,bptp terra,sector 37,1.45,8006.6261733848705,1811.0,Super Built up area 1811(168.25 sq.m.)Built Up area: 1711 sq.ft. (158.96 sq.m.)Carpet area: 1611 sq.ft. (149.67 sq.m.),3.0,3.0,3,8.0,South-East,Relatively New,1811.0,1711.0,1611.0,0,0,0,0,0,1,149,603.6666666666666
flat,adani m2k oyster grande,sector 102,2.61,10046.189376443417,2598.0,Super Built up area 2598(241.36 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3.0,3.0,3,14.0,North-East,Relatively New,2598.0,2200.0,2000.0,0,0,0,0,0,1,21,866.0
flat,indiabulls centrum park,sector 103,1.32,7787.6106194690265,1695.0,Super Built up area 1695(157.47 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3.0,3.0,3+,6.0,North-East,Relatively New,1695.0,1300.0,1200.0,0,0,0,0,0,1,49,565.0
flat,emaar gurgaon greens,sector 102,1.45,8787.878787878788,1650.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,3,8.0,North-East,Relatively New,1650.0,1300.0,1100.0,0,0,0,0,0,1,49,550.0
flat,eldeco accolade,sohna road,0.73,5775.316455696203,1264.0,Super Built up area 1264(117.43 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.),2.0,2.0,3,5.0,West,Relatively New,1264.0,,730.0,0,0,1,0,0,1,33,632.0
flat,eldeco accolade,sohna road,0.71,4906.703524533517,1447.0,Super Built up area 1457(135.36 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2.0,2.0,3+,10.0,North-East,Relatively New,1457.0,,849.0,0,0,0,0,0,1,49,723.5
flat,eldeco accolade,sohna road,0.66,5180.533751962324,1274.0,Super Built up area 1264(117.43 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.),2.0,2.0,3,12.0,North-West,Relatively New,1264.0,,730.0,0,0,1,0,0,1,49,637.0
flat,signature global park,sohna road,0.9,6254.343293954134,1439.0,Carpet area: 1439 (133.69 sq.m.),3.0,3.0,3,3.0,North-West,Relatively New,,,1439.0,0,0,1,0,0,1,96,479.6666666666667
flat,signature global park,sohna road,0.78,6403.940886699507,1218.0,Carpet area: 1210 (112.41 sq.m.),3.0,3.0,3,1.0,South-East,Relatively New,,,1210.0,0,0,1,0,0,1,150,406.0
flat,signature global park,sohna road,0.7,6071.118820468343,1153.0,Carpet area: 1153 (107.12 sq.m.),3.0,3.0,3,2.0,North,Relatively New,,,1153.0,0,0,1,0,0,1,152,384.3333333333333
flat,signature global park,sohna road,0.53,6294.536817102137,842.0,Carpet area: 845 (78.5 sq.m.),2.0,2.0,2,1.0,East,Relatively New,,,845.0,0,0,1,0,0,1,168,421.0
flat,signature global park,sohna road,0.52,6326.03406326034,822.0,Carpet area: 822 (76.37 sq.m.),2.0,2.0,2,3.0,North-West,Relatively New,,,822.0,0,0,1,0,0,1,161,411.0
flat,signature global park,sohna road,0.91,6288.8735314443675,1447.0,Carpet area: 1439 (133.69 sq.m.),3.0,3.0,3,1.0,West,Relatively New,,,1439.0,0,0,1,0,0,1,165,482.3333333333333
flat,signature global park,sohna road,0.53,6385.542168674699,830.0,Carpet area: 822 (76.37 sq.m.),2.0,2.0,2,2.0,North-East,Relatively New,,,822.0,0,0,1,0,0,1,168,415.0
flat,corona optus,sector 37,1.2,6916.4265129683,1735.0,Super Built up area 1735(161.19 sq.m.)Built Up area: 1635 sq.ft. (151.9 sq.m.)Carpet area: 1535 sq.ft. (142.61 sq.m.),3.0,4.0,3,8.0,South-West,Relatively New,1735.0,1635.0,1535.0,0,0,0,0,0,1,149,578.3333333333334
flat,corona optus,sector 37,1.22,6912.181303116147,1765.0,Super Built up area 1765(163.97 sq.m.)Built Up area: 1665 sq.ft. (154.68 sq.m.)Carpet area: 1565 sq.ft. (145.39 sq.m.),3.0,4.0,3,5.0,South-East,Relatively New,1765.0,1665.0,1565.0,0,0,0,0,0,1,149,588.3333333333334
flat,corona optus,sector 37,1.4,7035.175879396985,1990.0,Super Built up area 1990(184.88 sq.m.)Built Up area: 1890 sq.ft. (175.59 sq.m.)Carpet area: 1790 sq.ft. (166.3 sq.m.),3.0,3.0,3+,4.0,South,Relatively New,1990.0,1890.0,1790.0,0,0,0,0,0,1,149,663.3333333333334
flat,eldeco accolade,sohna road,0.73,5752.561071710008,1269.0,Super Built up area 1269(117.89 sq.m.),2.0,2.0,3,9.0,North-East,Relatively New,1269.0,,,0,0,1,0,0,1,103,634.5
flat,eldeco accolade,sohna road,0.72,4975.81202487906,1447.0,Super Built up area 1457(135.36 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2.0,2.0,3+,12.0,East,Relatively New,1457.0,,849.0,0,0,0,0,0,1,152,723.5
flat,eldeco accolade,sohna road,0.72,5737.051792828685,1255.0,Carpet area: 1264 (117.43 sq.m.),2.0,2.0,3,8.0,West,Relatively New,,,1264.0,0,0,0,0,0,1,153,627.5
flat,signature global park,sohna road,0.72,5990.016638935108,1202.0,Super Built up area 1210(112.41 sq.m.),2.0,2.0,3,3.0,North-West,Relatively New,1210.0,,,0,0,1,0,0,1,158,601.0
flat,signature global park,sohna road,0.54,6330.597889800703,853.0,Carpet area: 845 (78.5 sq.m.),2.0,2.0,2,4.0,West,Relatively New,,,845.0,0,0,1,0,0,1,159,426.5
flat,signature global park,sohna road,0.67,5537.190082644628,1210.0,Super Built up area 1210(112.41 sq.m.),2.0,2.0,3,4.0,North-East,Relatively New,1210.0,,,0,0,1,0,0,1,127,605.0
flat,signature global park,sohna road,0.78,6446.280991735537,1210.0,Carpet area: 1210 (112.41 sq.m.),3.0,3.0,3,3.0,South-West,Relatively New,,,1210.0,0,0,1,0,0,1,150,403.3333333333333
flat,signature global park,sohna road,0.65,5637.467476149176,1153.0,Super Built up area 1153(107.12 sq.m.),2.0,2.0,2,2.0,North-West,Relatively New,1153.0,,,0,0,1,0,0,1,118,576.5
flat,puri diplomatic greens,sector 111,3.5,11864.406779661016,2950.0,Super Built up area 2950(274.06 sq.m.)Built Up area: 2700 sq.ft. (250.84 sq.m.)Carpet area: 2500 sq.ft. (232.26 sq.m.),4.0,5.0,3+,10.0,North-East,Relatively New,2950.0,2700.0,2500.0,0,0,0,0,0,0,49,737.5
flat,ireo uptown,sector 66,4.85,12999.195926025195,3731.0,Super Built up area 3731(346.62 sq.m.)Built Up area: 3500 sq.ft. (325.16 sq.m.)Carpet area: 3300 sq.ft. (306.58 sq.m.),4.0,4.0,3+,15.0,North,Relatively New,3731.0,3500.0,3300.0,0,0,1,0,0,0,156,932.75
flat,dlf new town heights,sector 90,1.9,6967.363403006967,2727.0,Super Built up area 2727(253.35 sq.m.)Carpet area: 2300 sq.ft. (213.68 sq.m.),4.0,4.0,3+,19.0,North-East,Relatively New,2727.0,,2300.0,0,0,0,0,0,0,174,681.75
flat,pareena coban residences,sector 99,1.56,7811.717576364546,1997.0,Super Built up area 1997(185.53 sq.m.),3.0,5.0,3,4.0,North-East,New Property,1997.0,,,0,0,0,0,1,1,49,665.6666666666666
flat,tata primanti,sector 72,4.0,13769.363166953528,2905.0,Super Built up area 2905(269.88 sq.m.)Built Up area: 2800 sq.ft. (260.13 sq.m.)Carpet area: 2500 sq.ft. (232.26 sq.m.),4.0,5.0,3+,9.0,North-East,Relatively New,2905.0,2800.0,2500.0,0,0,0,0,0,0,165,726.25
flat,m3m merlin,sector 67,3.0,14655.593551538837,2047.0,Super Built up area 2047(190.17 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3+,4.0,North-East,Relatively New,2047.0,1900.0,1800.0,0,0,0,0,0,0,174,682.3333333333334
flat,tata primanti,sector 72,3.3,15384.615384615385,2145.0,Super Built up area 2145(199.28 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3+,10.0,North-East,Relatively New,2145.0,2000.0,1800.0,0,0,0,0,0,0,165,715.0
flat,emaar mgf the enclave,sector 66,2.1,12352.941176470587,1700.0,Super Built up area 1920(178.37 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,4.0,2,12.0,North-East,Relatively New,1920.0,1800.0,1700.0,0,0,0,0,0,0,156,566.6666666666666
flat,emaar mgf the enclave,sector 66,1.9,10555.555555555555,1800.0,Super Built up area 1920(178.37 sq.m.)Built Up area: 1850 sq.ft. (171.87 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,4.0,2,8.0,North-East,Relatively New,1920.0,1850.0,1800.0,0,0,0,0,0,0,174,600.0
flat,ireo uptown,sector 66,2.4,13064.779531845401,1837.0,Super Built up area 1837(170.66 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,2.0,3,5.0,North-East,Relatively New,1837.0,1700.0,1600.0,0,0,0,0,0,0,156,612.3333333333334
flat,m3m skywalk,sector 74,1.52,13345.03950834065,1139.0,Super Built up area 1400(130.06 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 1139.2 sq.ft. (105.84 sq.m.),2.0,2.0,3,6.0,South-East,Relatively New,1400.0,1250.0,1139.2,0,0,0,0,0,1,174,569.5
flat,m3m skywalk,sector 74,1.48,12333.333333333334,1200.0,Super Built up area 1400(130.06 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3,13.0,North-East,Relatively New,1400.0,1300.0,1200.0,0,0,0,0,0,1,158,600.0
flat,bestech park view grand spa,sector 81,2.29,8609.022556390977,2660.0,Super Built up area 2660(247.12 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3.0,4.0,3+,10.0,North-East,Relatively New,2660.0,,2000.0,0,0,0,0,0,2,174,886.6666666666666
flat,ireo the grand arch,sector 58,4.0,18484.288354898337,2164.0,Super Built up area 2164(201.04 sq.m.),3.0,4.0,3,5.0,North-West,Old Property,2164.0,,,0,0,0,0,0,0,49,721.3333333333334
flat,indiabulls enigma,sector 110,3.6,10588.235294117647,3400.0,Super Built up area 3400(315.87 sq.m.),4.0,5.0,3,7.0,North,Relatively New,3400.0,,,0,0,0,0,0,1,165,850.0
flat,suncity vatsal valley,gwal pahari,1.38,9650.34965034965,1430.0,Super Built up area 1430(132.85 sq.m.),3.0,3.0,2,1.0,East,Relatively New,1430.0,,,0,0,0,0,0,0,151,476.6666666666667
flat,ats kocoon,sector 109,2.2,10501.193317422434,2095.0,Super Built up area 2095(194.63 sq.m.)Built Up area: 1860 sq.ft. (172.8 sq.m.),3.0,4.0,3,13.0,West,Relatively New,2095.0,1860.0,,0,0,0,0,0,1,165,698.3333333333334
flat,indiabulls enigma,sector 110,4.49,11572.164948453608,3880.0,Super Built up area 3880(360.46 sq.m.),5.0,5.0,3+,4.0,North-East,Relatively New,3880.0,,,0,0,0,0,0,1,165,776.0
flat,indiabulls enigma,sector 110,3.49,10264.70588235294,3400.0,Super Built up area 3400(315.87 sq.m.),4.0,5.0,3,7.0,North-West,Relatively New,3400.0,,,0,0,0,0,0,1,165,850.0
flat,indiabulls enigma,sector 110,3.7,10882.35294117647,3400.0,Super Built up area 3400(315.87 sq.m.),4.0,5.0,3,7.0,South-West,Relatively New,3400.0,,,0,0,0,0,0,1,156,850.0
flat,emaar gurgaon greens,sector 102,1.42,8606.060606060606,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022 sq.ft. (94.95 sq.m.),3.0,3.0,3,4.0,North,Relatively New,1650.0,,1022.0,0,0,0,0,1,1,49,550.0
flat,ireo victory valley,sector 67,4.5,14097.744360902256,3192.0,Super Built up area 3192(296.55 sq.m.)Built Up area: 3160 sq.ft. (293.57 sq.m.)Carpet area: 3000 sq.ft. (278.71 sq.m.),4.0,4.0,3+,0.0,North,Relatively New,3192.0,3160.0,3000.0,0,0,1,0,0,0,42,798.0
flat,ats triumph,sector 104,1.85,8078.602620087337,2290.0,Super Built up area 2290(212.75 sq.m.),3.0,3.0,3+,24.0,East,Relatively New,2290.0,,,0,0,0,0,0,1,174,763.3333333333334
flat,ats triumph,sector 104,2.62,8317.460317460318,3150.0,Super Built up area 3150(292.64 sq.m.),4.0,4.0,3+,14.0,North,Relatively New,3150.0,,,0,0,0,0,0,1,174,787.5
flat,vatika gurgaon,sector 83,1.1,6162.4649859943975,1785.0,Super Built up area 1785(165.83 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3+,5.0,North-West,Relatively New,1785.0,1600.0,1500.0,0,0,0,0,0,0,96,595.0
flat,godrej,sector 79,1.33,8531.10968569596,1559.0,Super Built up area 1559(144.84 sq.m.),2.0,2.0,3,6.0,North-West,Relatively New,1559.0,,,0,0,0,0,0,1,158,779.5
flat,godrej,sector 79,1.34,8524.173027989822,1572.0,Super Built up area 1572(146.04 sq.m.),2.0,2.0,3,2.0,North-West,Relatively New,1572.0,,,0,0,0,0,0,1,158,786.0
flat,godrej,sector 79,1.18,8532.176428054952,1383.0,Super Built up area 1383(128.48 sq.m.),2.0,2.0,3,7.0,North-West,Relatively New,1383.0,,,0,0,0,0,0,1,158,691.5
flat,vatika gurgaon,sector 83,0.95,6574.39446366782,1445.0,Super Built up area 1445(134.24 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3,5.0,South,Relatively New,1445.0,1300.0,1200.0,0,0,0,0,0,0,96,722.5
flat,vatika gurgaon,sector 83,0.98,8166.666666666667,1200.0,Super Built up area 1445(134.24 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3,5.0,South,Relatively New,1445.0,1300.0,1200.0,0,0,0,0,0,0,96,600.0
flat,paras dews,sector 106,1.15,6534.090909090909,1760.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3.0,4.0,3+,12.0,East,Relatively New,1760.0,1186.0,1130.0,0,0,0,0,0,0,174,586.6666666666666
flat,tulip white,sector 69,0.9,6787.330316742082,1326.0,Carpet area: 1326 (123.19 sq.m.),3.0,2.0,3,6.0,North-East,Relatively New,,,1326.0,0,0,1,0,0,1,121,442.0
flat,ats triumph,sector 104,2.52,8000.0,3150.0,Super Built up area 3150(292.64 sq.m.)Built Up area: 2800 sq.ft. (260.13 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),4.0,4.0,3+,19.0,North-East,Relatively New,3150.0,2800.0,2400.0,0,0,0,0,0,0,156,787.5
flat,godrej,sector 79,2.01,8495.350803043111,2366.0,Super Built up area 2366(219.81 sq.m.),3.0,4.0,3+,6.0,East,Relatively New,2366.0,,,0,0,0,0,0,1,158,788.6666666666666
flat,godrej,sector 79,1.93,8532.272325375774,2262.0,Super Built up area 2262(210.15 sq.m.),3.0,4.0,3+,5.0,East,Relatively New,2262.0,,,0,0,0,0,0,1,158,754.0
flat,godrej,sector 79,1.28,8504.983388704319,1505.0,Super Built up area 1505(139.82 sq.m.),3.0,3.0,3,7.0,North-East,Relatively New,1505.0,,,0,0,0,0,0,1,158,501.6666666666667
flat,godrej,sector 79,1.91,8511.586452762924,2244.0,Super Built up area 2244(208.47 sq.m.),3.0,4.0,3+,7.0,North-East,Relatively New,2244.0,,,0,0,0,0,0,1,158,748.0
flat,godrej,sector 79,1.34,8524.173027989822,1572.0,Super Built up area 1572(146.04 sq.m.),3.0,3.0,3,7.0,East,Relatively New,1572.0,,,0,0,0,0,0,1,158,524.0
flat,ats kocoon,sector 109,1.7,12878.787878787878,1320.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1320 sq.ft. (122.63 sq.m.),3.0,3.0,3,22.0,East,Relatively New,1745.0,1550.0,1320.0,0,0,0,0,0,1,103,440.0
flat,emaar mgf the palm drive,sector 66,3.5,15909.09090909091,2200.0,Super Built up area 2200(204.39 sq.m.)Built Up area: 2125 sq.ft. (197.42 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3.0,3.0,3,7.0,North-East,Moderately Old,2200.0,2125.0,2000.0,0,0,0,0,0,0,149,733.3333333333334
flat,bestech park view sanskruti,sector 92,1.83,7870.967741935484,2325.0,Super Built up area 2325(216 sq.m.),4.0,3.0,3,8.0,East,New Property,2325.0,,,0,0,0,0,0,1,128,581.25
