,property_type,sector,bedRoom,bathroom,balcony,agePossession,Built Up area,store room,servant room,furnishing_type,luxury_category,floor_category,price_in_crores
2684,0.0,90.0,4.0,4.0,3.0,1.0,1745.0,0,0,1,2.0,1.0,2.1
2685,0.0,10.0,3.0,2.0,1.0,0.0,833.0,0,0,1,1.0,1.0,0.42
2686,0.0,92.0,4.0,3.0,2.0,0.0,2000.0,0,0,0,1.0,2.0,1.2
2687,0.0,100.0,2.0,2.0,2.0,3.0,500.0,0,0,0,1.0,2.0,0.28
2688,0.0,85.0,2.0,2.0,2.0,3.0,1299.0,0,0,1,2.0,0.0,1.0
2689,0.0,39.0,3.0,3.0,3.0,3.0,1738.0,0,0,0,2.0,2.0,1.05
2690,0.0,90.0,2.0,2.0,1.0,1.0,694.0,0,0,1,1.0,2.0,0.45
2691,0.0,95.0,3.0,3.0,0.0,3.0,1423.0,0,0,1,2.0,1.0,0.85
2692,0.0,9.0,3.0,3.0,3.0,1.0,1490.0,0,0,1,2.0,2.0,1.3
2693,0.0,100.0,2.0,2.0,2.0,4.0,1350.0,0,0,1,1.0,2.0,0.69
2694,0.0,2.0,1.0,1.0,1.0,0.0,565.0,0,0,1,1.0,0.0,0.38
2695,0.0,90.0,2.0,2.0,4.0,3.0,206.0,0,0,2,2.0,2.0,1.45
2696,0.0,39.0,3.0,5.0,3.0,4.0,1833.0,0,0,1,1.0,0.0,1.0
2697,0.0,18.0,2.0,2.0,2.0,3.0,1498.0,0,0,1,2.0,2.0,0.7
2698,0.0,98.0,2.0,2.0,3.0,1.0,1365.0,0,0,1,2.0,1.0,0.82
2699,0.0,50.0,1.0,1.0,1.0,0.0,720.0,0,0,1,1.0,1.0,0.8
2700,0.0,39.0,2.0,2.0,3.0,4.0,1180.0,0,0,1,2.0,2.0,0.6
2701,0.0,100.0,2.0,2.0,2.0,3.0,619.0,0,0,1,1.0,2.0,0.27
2702,0.0,91.0,2.0,2.0,2.0,4.0,1441.0,0,0,1,1.0,2.0,0.8
2703,0.0,55.0,3.0,4.0,4.0,2.0,2683.0,0,0,1,2.0,1.0,6.5
2704,0.0,28.0,2.0,2.0,1.0,4.0,767.0,0,0,1,1.0,2.0,0.38
2705,0.0,66.0,2.0,3.0,4.0,3.0,1566.0,0,0,1,2.0,2.0,2.2
2706,0.0,64.0,3.0,3.0,3.0,1.0,1137.0,0,0,1,1.0,1.0,1.9
2707,0.0,100.0,2.0,2.0,2.0,1.0,521.0,0,0,1,1.0,2.0,0.27
2708,0.0,37.0,2.0,2.0,2.0,3.0,724.0,0,0,2,1.0,1.0,0.4
2709,0.0,97.0,1.0,1.0,1.0,1.0,422.0,0,0,1,1.0,2.0,0.26
2710,0.0,39.0,3.0,3.0,2.0,3.0,1163.0,0,0,1,1.0,2.0,1.0
2711,0.0,100.0,2.0,2.0,3.0,4.0,561.0,0,0,1,1.0,2.0,0.4
2712,0.0,100.0,2.0,2.0,4.0,4.0,1050.0,0,0,1,2.0,2.0,0.95
2713,0.0,59.0,2.0,2.0,1.0,2.0,950.0,0,0,1,2.0,1.0,1.12
2714,0.0,25.0,2.0,2.0,2.0,2.0,1100.0,0,0,0,1.0,0.0,0.75
2715,0.0,100.0,2.0,2.0,2.0,3.0,788.0,0,0,1,2.0,0.0,0.35
2716,0.0,69.0,3.0,3.0,2.0,4.0,1563.0,0,0,1,2.0,2.0,2.08
2717,0.0,80.0,3.0,3.0,2.0,3.0,1730.0,0,0,0,2.0,2.0,0.95
2718,0.0,97.0,1.0,1.0,1.0,1.0,602.0,0,0,1,1.0,2.0,0.26
2719,0.0,34.0,3.0,3.0,1.0,2.0,1000.0,0,0,1,1.0,1.0,0.8
2720,0.0,71.0,3.0,3.0,1.0,4.0,1210.0,0,0,1,2.0,2.0,0.74
2721,0.0,100.0,1.0,1.0,1.0,3.0,477.85,0,0,0,1.0,2.0,0.22
2722,0.0,37.0,3.0,3.0,3.0,4.0,1403.0,0,0,1,2.0,2.0,1.5
2723,0.0,95.0,4.0,3.0,2.0,3.0,2167.0,0,0,1,1.0,1.0,1.0
2724,0.0,69.0,3.0,3.0,2.0,4.0,2128.0,0,0,1,1.0,2.0,2.0
2725,0.0,26.0,2.0,2.0,2.0,2.0,1256.0,0,0,1,1.0,2.0,0.8
2726,0.0,83.0,3.0,3.0,3.0,0.0,2047.0,0,0,1,2.0,2.0,1.6
2727,0.0,100.0,1.0,1.0,1.0,1.0,443.0,0,0,2,1.0,2.0,0.28
2728,0.0,100.0,2.0,2.0,1.0,3.0,535.0,0,0,1,2.0,2.0,0.25
2729,0.0,98.0,2.0,2.0,1.0,3.0,601.0,0,0,1,1.0,2.0,0.32
2730,0.0,97.0,2.0,2.0,2.0,3.0,974.0,0,0,1,1.0,0.0,0.6
2731,0.0,9.0,2.0,2.0,2.0,3.0,1375.0,0,0,1,1.0,0.0,1.2
2732,0.0,99.0,3.0,3.0,2.0,0.0,1722.0,0,0,0,2.0,2.0,0.94
2733,0.0,97.0,3.0,3.0,4.0,1.0,1750.0,0,0,1,1.0,0.0,0.92
2734,0.0,27.0,2.0,2.0,2.0,1.0,1249.0,0,0,1,2.0,0.0,1.75
2735,0.0,91.0,3.0,3.0,0.0,4.0,1910.0,0,0,1,2.0,0.0,0.9
2736,0.0,98.0,3.0,5.0,3.0,1.0,1807.0,0,0,1,2.0,2.0,1.35
2737,0.0,3.0,3.0,4.0,2.0,3.0,1670.0,0,0,1,1.0,2.0,1.2
2738,0.0,39.0,2.0,3.0,4.0,4.0,1299.0,0,0,1,2.0,0.0,0.7
2739,0.0,3.0,3.0,4.0,0.0,1.0,2480.0,0,0,1,1.0,2.0,1.0
2740,0.0,11.0,3.0,4.0,4.0,4.0,1593.0,0,0,1,2.0,0.0,1.4
2741,0.0,95.0,3.0,3.0,3.0,0.0,1571.0,0,0,1,1.0,2.0,0.65
2742,0.0,89.0,2.0,2.0,1.0,1.0,1231.0,0,0,0,1.0,0.0,0.87
2743,0.0,43.0,1.0,1.0,0.0,0.0,300.0,0,0,1,1.0,1.0,1.5
2744,0.0,34.0,2.0,2.0,2.0,2.0,900.0,0,0,1,2.0,1.0,0.55
2745,0.0,13.0,3.0,2.0,0.0,3.0,1991.0,0,0,0,2.0,1.0,1.25
2746,0.0,20.0,2.0,2.0,1.0,0.0,737.0,0,0,1,1.0,1.0,0.35
2747,0.0,73.0,3.0,3.0,3.0,4.0,1865.0,0,0,0,2.0,0.0,1.3
2748,0.0,8.0,4.0,5.0,4.0,1.0,2416.0,0,0,1,1.0,0.0,2.0
2749,0.0,3.0,4.0,5.0,4.0,1.0,2135.0,0,0,1,1.0,2.0,1.5
2750,0.0,70.0,3.0,3.0,4.0,4.0,2288.0,0,0,1,1.0,1.0,1.9
2751,0.0,97.0,1.0,1.0,1.0,1.0,308.0,0,0,1,1.0,1.0,0.22
2752,0.0,25.0,2.0,3.0,2.0,2.0,1444.0,0,0,0,1.0,1.0,0.95
2753,0.0,93.0,2.0,2.0,1.0,1.0,859.0,0,0,1,1.0,2.0,0.4
2754,0.0,100.0,2.0,2.0,2.0,1.0,577.0,0,0,1,1.0,1.0,0.32
2755,0.0,58.0,1.0,1.0,2.0,2.0,543.0,0,0,1,2.0,2.0,0.45
2756,0.0,70.0,3.0,3.0,4.0,4.0,1798.0,0,0,1,1.0,0.0,1.85
2757,0.0,97.0,3.0,3.0,3.0,1.0,1720.0,0,0,1,1.0,2.0,0.96
2758,0.0,81.0,2.0,2.0,4.0,1.0,1172.0,0,0,1,1.0,2.0,0.8
2759,0.0,9.0,3.0,2.0,4.0,3.0,1607.0,0,0,0,2.0,0.0,1.2
2760,0.0,95.0,2.0,2.0,2.0,3.0,905.0,0,0,1,2.0,1.0,0.5
2761,0.0,95.0,4.0,5.0,4.0,0.0,1895.0,0,0,0,2.0,0.0,0.92
2762,0.0,93.0,2.0,2.0,1.0,1.0,967.0,0,0,1,1.0,2.0,0.5
2763,0.0,81.0,2.0,2.0,4.0,3.0,1172.0,0,0,1,1.0,0.0,0.78
2764,0.0,84.0,2.0,2.0,1.0,1.0,704.0,0,0,2,2.0,0.0,0.5
2765,0.0,9.0,3.0,2.0,4.0,3.0,1303.0,0,0,0,1.0,0.0,1.3
2766,0.0,98.0,2.0,2.0,1.0,1.0,552.0,0,0,1,1.0,2.0,0.27
2767,0.0,28.0,4.0,4.0,3.0,0.0,1607.0,0,0,1,1.0,2.0,0.85
2768,0.0,84.0,2.0,2.0,3.0,1.0,1231.0,0,0,1,2.0,2.0,0.9
2769,0.0,39.0,2.0,2.0,2.0,1.0,667.0,0,0,1,1.0,2.0,0.4
2770,0.0,97.0,3.0,3.0,1.0,3.0,2000.0,0,0,1,2.0,0.0,0.9
2771,0.0,74.0,1.0,1.0,2.0,1.0,294.0,0,0,1,1.0,1.0,0.39
2772,0.0,45.0,3.0,2.0,3.0,2.0,1674.0,0,0,1,1.0,2.0,2.5
2773,0.0,95.0,4.0,3.0,2.0,3.0,1719.0,0,0,1,1.0,2.0,0.8
2774,0.0,77.0,2.0,2.0,1.0,1.0,1556.0,0,0,1,1.0,2.0,1.5
2775,0.0,95.0,3.0,3.0,4.0,3.0,1221.18,0,0,1,2.0,0.0,0.82
2776,0.0,9.0,2.0,3.0,3.0,1.0,1538.0,0,0,1,1.0,0.0,1.8
2777,0.0,98.0,2.0,2.0,1.0,1.0,894.0,0,0,1,1.0,2.0,0.3
2778,0.0,81.0,3.0,4.0,4.0,1.0,2694.0,0,0,1,1.0,2.0,1.95
2779,0.0,8.0,3.0,3.0,4.0,4.0,2524.0,0,0,1,2.0,2.0,1.5
2780,0.0,33.0,4.0,2.0,4.0,2.0,1382.0,0,0,1,1.0,1.0,0.9
2781,0.0,99.0,3.0,3.0,2.0,0.0,1403.0,0,0,1,1.0,2.0,0.95
2782,0.0,39.0,3.0,3.0,3.0,4.0,1629.0,0,0,1,2.0,2.0,1.0
2783,0.0,20.0,3.0,3.0,2.0,3.0,995.0,0,0,0,1.0,1.0,0.53
2784,0.0,10.0,3.0,2.0,1.0,3.0,1111.0,0,0,1,1.0,1.0,0.42
2785,0.0,81.0,2.0,2.0,3.0,1.0,1350.0,0,0,0,2.0,2.0,1.35
2786,0.0,39.0,3.0,4.0,4.0,1.0,2134.0,0,0,1,2.0,0.0,1.5
2787,0.0,80.0,3.0,3.0,2.0,0.0,3063.0,0,0,2,1.0,2.0,1.2
2788,0.0,90.0,3.0,3.0,2.0,3.0,2056.0,0,0,1,1.0,2.0,1.5
2789,0.0,95.0,3.0,2.0,3.0,3.0,1240.0,0,0,1,2.0,0.0,0.9
2790,0.0,95.0,4.0,4.0,2.0,1.0,1891.0,0,0,1,2.0,0.0,1.08
2791,0.0,95.0,2.0,2.0,2.0,1.0,1498.0,0,0,1,1.0,2.0,0.62
2792,0.0,70.0,4.0,4.0,4.0,1.0,1809.0,0,0,1,2.0,0.0,1.7
2793,0.0,25.0,1.0,1.0,1.0,0.0,450.0,0,0,0,1.0,2.0,0.4
2794,0.0,12.0,3.0,4.0,0.0,1.0,2137.0,0,0,1,2.0,1.0,1.4
2795,0.0,20.0,3.0,3.0,1.0,2.0,905.0,0,0,1,1.0,1.0,0.35
2796,0.0,8.0,3.0,4.0,3.0,4.0,2012.0,0,0,1,2.0,0.0,1.25
2797,0.0,33.0,2.0,2.0,2.0,0.0,1109.0,0,0,1,1.0,1.0,1.35
2798,0.0,89.0,3.0,3.0,3.0,4.0,1715.0,0,0,1,1.0,2.0,1.05
2799,0.0,49.0,5.0,5.0,4.0,2.0,3305.0,0,0,1,2.0,2.0,3.3
2800,0.0,13.0,3.0,3.0,3.0,3.0,1649.0,0,0,1,2.0,2.0,0.95
2801,0.0,29.0,3.0,4.0,4.0,2.0,3700.0,0,0,2,2.0,2.0,5.8
2802,0.0,56.0,4.0,6.0,3.0,3.0,2826.0,0,0,2,2.0,2.0,11.0
2803,1.0,73.0,5.0,4.0,4.0,1.0,2609.99,0,1,0,1.0,2.0,5.25
2804,1.0,45.0,10.0,10.0,4.0,1.0,549.01,0,1,1,1.0,2.0,2.1
2805,1.0,68.0,5.0,5.0,4.0,1.0,3240.0,1,1,0,2.0,2.0,12.0
2806,1.0,30.0,6.0,6.0,1.0,3.0,2844.04,1,0,0,2.0,2.0,10.85
2807,1.0,45.0,3.0,4.0,4.0,1.0,1935.1,0,1,0,2.0,2.0,1.95
2808,1.0,30.0,4.0,3.0,4.0,0.0,1349.9984831477718,1,0,1,2.0,1.0,4.45
2809,1.0,33.0,6.0,7.0,4.0,0.0,3239.97,1,1,1,2.0,2.0,9.0
2810,1.0,31.0,5.0,6.0,4.0,0.0,4518.07,1,1,0,2.0,2.0,15.0
2811,1.0,45.0,5.0,6.0,4.0,0.0,2699.96,1,1,0,2.0,2.0,8.25
2812,1.0,30.0,9.0,9.0,4.0,2.0,3600.01,1,1,1,2.0,2.0,10.75
2813,1.0,40.0,2.0,7.0,4.0,3.0,900.01,1,0,1,1.0,2.0,2.1
2814,1.0,52.0,4.0,4.0,4.0,0.0,1759.9731813610458,0,1,0,2.0,2.0,7.35
2815,1.0,50.0,6.0,6.0,3.0,0.0,2880.07,1,1,2,0.0,2.0,4.45
2816,1.0,92.0,9.0,9.0,3.0,0.0,2627.92,0,0,0,2.0,2.0,3.4
2817,1.0,68.0,5.0,6.0,4.0,3.0,3150.02,1,1,0,0.0,2.0,12.0
2818,1.0,49.0,4.0,4.0,3.0,2.0,3239.99,0,1,0,1.0,1.0,8.4
2819,1.0,49.0,4.0,4.0,2.0,0.0,3239.95,1,1,1,2.0,1.0,8.5
2820,1.0,30.0,2.0,9.0,3.0,3.0,1960.7843137254904,1,0,0,2.0,2.0,7.6
2821,1.0,45.0,5.0,5.0,4.0,3.0,2699.99,0,1,0,1.0,2.0,7.0
2822,1.0,42.0,5.0,5.0,1.0,2.0,5067.21,0,1,0,1.0,1.0,4.75
2823,1.0,92.0,9.0,9.0,4.0,3.0,2609.99,0,0,1,1.0,2.0,3.5
2824,1.0,43.0,9.0,9.0,4.0,0.0,2366.98,1,1,0,2.0,2.0,5.0
2825,1.0,52.0,5.0,5.0,3.0,0.0,3239.96,0,1,1,1.0,2.0,10.56
2826,1.0,69.0,4.0,5.0,4.0,3.0,2259.0,1,0,0,2.0,1.0,5.46
2827,1.0,30.0,5.0,6.0,3.0,2.0,2700.0,1,1,0,2.0,2.0,10.0
2828,1.0,30.0,10.0,10.0,3.0,2.0,3159.0,0,0,0,2.0,2.0,9.0
2829,1.0,72.0,2.0,2.0,2.0,2.0,1439.96,0,0,1,1.0,1.0,1.95
2830,1.0,59.0,4.0,4.0,2.0,0.0,1728.0201078703462,1,0,0,2.0,2.0,3.3
2831,1.0,33.0,4.0,4.0,4.0,2.0,2700.03,0,0,0,2.0,2.0,6.0
2832,1.0,30.0,5.0,5.0,3.0,2.0,2700.03,1,1,1,2.0,2.0,9.0
2833,1.0,31.0,5.0,5.0,4.0,2.0,1800.0124138787164,1,1,1,2.0,1.0,5.8
2834,1.0,30.0,5.0,5.0,3.0,0.0,1800.0115200737284,0,1,0,2.0,1.0,6.25
2835,1.0,73.0,4.0,5.0,4.0,3.0,2609.96,1,1,0,2.0,2.0,5.4
2836,1.0,45.0,4.0,4.0,2.0,2.0,1934.984520123839,1,1,1,1.0,1.0,5.75
2837,1.0,25.0,3.0,3.0,2.0,2.0,1556.9666625961656,0,0,1,1.0,1.0,2.55
2838,1.0,25.0,8.0,6.0,4.0,0.0,3239.99,1,1,1,1.0,1.0,5.6
2839,1.0,46.0,5.0,8.0,4.0,3.0,4500.09,1,1,2,0.0,2.0,17.0
2840,1.0,18.0,4.0,6.0,3.0,1.0,6382.3,1,1,0,2.0,1.0,7.99
2841,1.0,50.0,2.0,6.0,3.0,0.0,1467.0213598309992,0,0,1,1.0,2.0,3.75
2842,1.0,49.0,3.0,4.0,2.0,0.0,2591.97,1,1,0,2.0,1.0,7.25
2843,1.0,49.0,4.0,5.0,4.0,0.0,4000.0,0,1,0,1.0,1.0,8.4
2844,1.0,57.0,4.0,4.0,4.0,2.0,1448.9795918367347,0,0,0,1.0,1.0,3.55
2845,1.0,94.0,4.0,4.0,4.0,0.0,3542.08,1,1,0,2.0,2.0,2.5
2846,1.0,89.0,4.0,4.0,4.0,0.0,3542.08,1,1,0,2.0,2.0,2.5
2847,1.0,17.0,5.0,5.0,4.0,3.0,8000.0,0,1,1,2.0,2.0,9.0
2848,1.0,43.0,3.0,3.0,2.0,0.0,900.01,0,0,0,1.0,2.0,2.1
2849,1.0,22.0,5.0,5.0,1.0,3.0,2250.0,0,0,1,1.0,1.0,4.5
2850,1.0,45.0,5.0,4.0,4.0,0.0,1836.158192090396,0,1,0,2.0,2.0,6.5
2851,1.0,28.0,4.0,4.0,2.0,2.0,3078.06,0,0,1,1.0,1.0,5.0
2852,1.0,14.0,4.0,4.0,4.0,1.0,2545.71,0,1,1,2.0,1.0,5.5
2853,1.0,14.0,4.0,4.0,4.0,1.0,5399.98,0,1,0,1.0,1.0,5.65
2854,1.0,68.0,4.0,4.0,4.0,3.0,2114.62,1,1,1,2.0,2.0,8.8
2855,1.0,42.0,3.0,3.0,2.0,2.0,2250.07,0,0,1,1.0,1.0,3.25
2856,1.0,42.0,3.0,3.0,2.0,2.0,4950.0,0,0,1,1.0,1.0,5.0
2857,1.0,52.0,4.0,5.0,2.0,0.0,2700.05,0,1,0,2.0,2.0,10.45
2858,1.0,49.0,5.0,6.0,3.0,0.0,8775.09,1,1,0,2.0,1.0,19.5
2859,1.0,85.0,5.0,5.0,4.0,3.0,3240.02,0,1,0,2.0,1.0,7.5
2860,1.0,42.0,3.0,2.0,1.0,0.0,782.98,0,0,1,1.0,1.0,0.67
2861,1.0,14.0,4.0,4.0,2.0,3.0,3500.12,0,1,1,2.0,2.0,5.75
2862,1.0,14.0,4.0,5.0,4.0,3.0,5399.77,1,1,1,0.0,2.0,5.7
2863,1.0,92.0,3.0,3.0,2.0,2.0,2367.04,0,0,0,1.0,1.0,3.2
2864,1.0,49.0,4.0,5.0,3.0,0.0,3194.98,1,1,0,2.0,1.0,7.69
2865,1.0,85.0,4.0,4.0,4.0,3.0,3239.99,0,1,0,1.0,1.0,7.0
2866,1.0,72.0,2.0,2.0,2.0,0.0,1115.99,0,0,0,2.0,1.0,1.55
2867,1.0,72.0,4.0,4.0,3.0,2.0,2627.99,0,0,1,1.0,2.0,3.85
2868,1.0,72.0,2.0,2.0,2.0,2.0,1439.99,0,0,1,1.0,1.0,2.0
2869,1.0,72.0,3.0,3.0,2.0,2.0,2249.96,0,0,1,1.0,1.0,3.1
2870,1.0,72.0,3.0,3.0,2.0,2.0,1440.0,0,0,0,1.0,1.0,2.25
2871,1.0,52.0,4.0,4.0,2.0,2.0,3000.04,0,1,1,2.0,2.0,7.0
2872,1.0,49.0,4.0,5.0,4.0,0.0,4000.0,0,1,0,1.0,1.0,8.5
2873,1.0,68.0,4.0,5.0,2.0,1.0,2249.98,0,1,1,2.0,2.0,8.7
2874,1.0,14.0,5.0,6.0,3.0,3.0,4687.44,1,1,1,2.0,2.0,12.5
2875,1.0,14.0,4.0,5.0,3.0,3.0,5399.83,0,1,1,1.0,1.0,6.8
2876,1.0,14.0,7.0,6.0,3.0,3.0,3599.98,0,1,1,2.0,2.0,9.5
2877,1.0,14.0,5.0,6.0,2.0,3.0,5399.98,0,1,1,0.0,1.0,7.0
2878,1.0,14.0,5.0,5.0,2.0,3.0,2430.04,0,1,1,2.0,1.0,6.2
2879,1.0,58.0,5.0,5.0,4.0,0.0,1448.983698933387,0,0,1,1.0,2.0,3.6
2880,1.0,14.0,4.0,5.0,2.0,3.0,2429.98,0,1,0,2.0,1.0,5.9
2881,1.0,14.0,4.0,5.0,4.0,3.0,2213.98,0,1,0,2.0,1.0,5.85
2882,1.0,73.0,4.0,4.0,4.0,3.0,6000.6,0,1,1,0.0,1.0,4.0
2883,1.0,73.0,4.0,4.0,4.0,3.0,6000.45,1,1,0,0.0,2.0,5.35
2884,1.0,30.0,6.0,7.0,4.0,0.0,1799.9836365123954,0,1,0,2.0,1.0,6.6
2885,1.0,14.0,4.0,5.0,4.0,3.0,7000.0,0,0,0,2.0,1.0,6.3
2886,1.0,14.0,5.0,6.0,3.0,3.0,6000.0,0,1,0,0.0,1.0,12.0
2887,1.0,10.0,3.0,2.0,1.0,3.0,719.98,0,0,1,1.0,1.0,0.65
2888,1.0,42.0,3.0,3.0,2.0,3.0,1350.02,0,0,1,1.0,1.0,0.55
2889,1.0,42.0,3.0,3.0,1.0,3.0,13492.06,0,0,1,1.0,1.0,0.85
2890,1.0,42.0,2.0,2.0,1.0,0.0,67.0,0,0,1,1.0,1.0,0.58
2891,1.0,42.0,1.0,1.0,1.0,0.0,70.0,0,0,1,1.0,1.0,0.65
2892,1.0,42.0,2.0,2.0,2.0,0.0,61.0,0,0,1,1.0,1.0,0.61
2893,1.0,42.0,3.0,3.0,2.0,3.0,76.0,0,0,1,1.0,1.0,0.67
2894,1.0,45.0,6.0,6.0,3.0,3.0,1935.0103422966567,0,1,0,1.0,1.0,5.8
2895,1.0,14.0,4.0,5.0,4.0,3.0,2430.04,0,1,0,2.0,1.0,6.0
2896,1.0,36.0,4.0,4.0,2.0,0.0,1557.027722688721,0,1,0,2.0,1.0,3.69
2897,1.0,45.0,7.0,7.0,3.0,3.0,963.02,0,0,2,1.0,2.0,2.5
2898,1.0,45.0,1.0,1.0,0.0,2.0,1934.984520123839,0,0,1,1.0,1.0,5.5
2899,1.0,52.0,4.0,4.0,2.0,0.0,4500.05,0,1,1,0.0,1.0,15.0
2900,1.0,25.0,5.0,5.0,2.0,2.0,3869.92,0,0,2,2.0,1.0,5.7
2901,1.0,14.0,7.0,5.0,4.0,3.0,4500.02,0,1,1,1.0,2.0,11.3
2902,1.0,14.0,7.0,5.0,4.0,3.0,4500.0,0,1,1,1.0,2.0,11.25
2903,1.0,73.0,4.0,4.0,4.0,3.0,5500.07,1,1,1,2.0,2.0,4.02
2904,1.0,14.0,4.0,4.0,4.0,3.0,5399.77,0,1,1,2.0,2.0,5.7
2905,1.0,20.0,3.0,7.0,4.0,0.0,135.0,1,0,1,1.0,2.0,1.0
2906,1.0,72.0,3.0,1.0,1.0,3.0,550.0,0,0,1,1.0,2.0,0.66
2907,1.0,42.0,3.0,2.0,1.0,1.0,684.06,0,0,1,1.0,1.0,0.7
2908,1.0,29.0,3.0,3.0,1.0,2.0,540.0,0,0,1,1.0,1.0,1.45
2909,1.0,34.0,4.0,3.0,2.0,2.0,1070.06,0,0,1,1.0,1.0,0.95
2910,1.0,99.0,9.0,9.0,4.0,3.0,3149.94,0,0,0,1.0,2.0,4.5
2911,1.0,34.0,3.0,1.0,0.0,3.0,1008.06,0,0,1,1.0,1.0,0.9
2912,1.0,44.0,7.0,7.0,4.0,0.0,2474.98,1,1,2,0.0,2.0,7.0
2913,1.0,58.0,4.0,4.0,4.0,3.0,1503.0248374854395,0,0,0,1.0,1.0,4.0
2914,1.0,72.0,2.0,4.0,3.0,2.0,900.0,0,1,0,1.0,2.0,0.9
2915,1.0,29.0,7.0,7.0,4.0,0.0,3587.27,0,0,0,1.0,2.0,2.75
2916,1.0,100.0,2.0,4.0,3.0,3.0,675.04,0,0,1,1.0,2.0,0.5
2917,1.0,62.0,3.0,3.0,2.0,0.0,600.02,0,0,1,1.0,1.0,0.5
2918,1.0,10.0,3.0,3.0,0.0,0.0,450.01,0,0,1,1.0,2.0,0.6
2919,1.0,10.0,2.0,2.0,1.0,0.0,449.99,0,0,1,1.0,1.0,0.35
2920,1.0,31.0,4.0,3.0,2.0,3.0,8828.939301042305,0,0,0,1.0,1.0,4.0
2921,1.0,15.0,4.0,3.0,2.0,2.0,1800.03,0,0,1,1.0,1.0,2.2
2922,1.0,72.0,4.0,5.0,4.0,2.0,3600.04,0,1,1,1.0,1.0,8.0
2923,1.0,82.0,2.0,3.0,3.0,0.0,900.01,0,0,1,1.0,1.0,0.82
2924,1.0,34.0,3.0,3.0,0.0,3.0,112.0,0,0,1,1.0,1.0,0.9
2925,1.0,20.0,4.0,4.0,1.0,0.0,1700.27,0,0,1,1.0,1.0,0.7
2926,1.0,15.0,5.0,3.0,0.0,0.0,1299.95,0,0,1,1.0,1.0,0.95
2927,1.0,33.0,2.0,6.0,3.0,3.0,1349.9961428681631,0,0,1,1.0,2.0,3.5
2928,1.0,31.0,3.0,5.0,4.0,2.0,1800.0180001800018,0,0,0,1.0,2.0,6.0
2929,1.0,95.0,4.0,4.0,4.0,3.0,2808.13,0,0,1,1.0,2.0,2.75
2930,1.0,78.0,4.0,4.0,0.0,1.0,2800.0,0,0,1,1.0,0.0,1.75
2931,1.0,75.0,5.0,5.0,4.0,3.0,3653.08,0,0,1,1.0,0.0,3.1
2932,1.0,100.0,3.0,2.0,2.0,1.0,1120.04,0,0,1,1.0,1.0,0.85
2933,1.0,20.0,2.0,4.0,0.0,2.0,675.02,0,0,1,1.0,1.0,0.9
2934,1.0,25.0,2.0,2.0,2.0,0.0,270.01,0,0,1,1.0,2.0,0.34
2935,1.0,25.0,6.0,6.0,2.0,0.0,3250.13,0,0,1,1.0,1.0,5.0
2936,1.0,22.0,3.0,3.0,3.0,0.0,2250.02,0,0,1,1.0,1.0,5.0
2937,1.0,37.0,5.0,7.0,4.0,3.0,4071.49,1,1,1,2.0,1.0,9.5
2938,1.0,58.0,8.0,8.0,4.0,0.0,2471.37,0,0,0,1.0,1.0,7.25
2939,1.0,34.0,3.0,3.0,0.0,2.0,1458.01,0,0,1,1.0,1.0,1.5
2940,1.0,96.0,3.0,2.0,1.0,3.0,1152.07,0,0,1,1.0,2.0,1.3
2941,1.0,51.0,5.0,5.0,4.0,2.0,3400.13,0,0,1,1.0,2.0,3.75
2942,1.0,45.0,10.0,10.0,2.0,0.0,3240.21,0,0,1,1.0,1.0,2.25
2943,1.0,72.0,5.0,3.0,2.0,2.0,1350.08,0,0,1,1.0,1.0,1.15
2944,1.0,51.0,2.0,2.0,1.0,2.0,900.09,0,0,1,1.0,1.0,0.8
2945,1.0,26.0,5.0,5.0,2.0,3.0,1349.98,0,0,1,1.0,2.0,1.6
2946,1.0,31.0,5.0,5.0,2.0,3.0,1782.7581815866547,0,1,1,1.0,2.0,7.0
2947,1.0,92.0,3.0,2.0,1.0,2.0,821.96,0,0,1,1.0,1.0,0.5
2948,1.0,40.0,10.0,10.0,4.0,3.0,3123.007456180301,0,0,1,1.0,1.0,8.0
2949,1.0,26.0,3.0,2.0,1.0,2.0,535.01,0,0,1,1.0,1.0,0.45
2950,1.0,21.0,6.0,6.0,0.0,2.0,192.0,0,0,1,1.0,2.0,0.62
2951,1.0,0.0,6.0,4.0,0.0,2.0,240.0,0,0,1,1.0,2.0,1.0
2952,1.0,42.0,2.0,1.0,4.0,0.0,4634.94,0,0,1,1.0,1.0,4.12
2953,1.0,14.0,3.0,4.0,0.0,3.0,2150.17,0,0,1,1.0,0.0,1.87
2954,1.0,34.0,1.0,1.0,0.0,3.0,1000.0,0,0,1,1.0,1.0,0.85
2955,1.0,20.0,3.0,3.0,0.0,1.0,510.02,0,0,1,1.0,1.0,0.42
2956,1.0,10.0,4.0,4.0,1.0,0.0,900.02,0,0,1,1.0,1.0,1.2
2957,1.0,52.0,5.0,6.0,0.0,0.0,2999.95,0,0,1,1.0,1.0,6.5
2958,1.0,34.0,2.0,2.0,0.0,3.0,130.0,0,0,1,1.0,1.0,0.75
2959,1.0,10.0,5.0,3.0,3.0,0.0,3500.13,0,0,1,1.0,2.0,1.35
2960,1.0,59.0,3.0,3.0,2.0,2.0,2160.03,0,1,1,1.0,1.0,4.7
2961,1.0,92.0,2.0,2.0,2.0,2.0,297.02,0,0,1,1.0,1.0,0.22
